store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
12,5,2015-05-29,7665,912,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,5,29,22,0,8.4,-1,FALSE
13,5,2015-05-29,4210,298,1,0,none,1,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,29,22,0,14.13,-1,FALSE
14,5,2015-05-29,6392,719,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,8.89,14,FALSE
15,5,2015-05-29,8632,763,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,11.31,62,FALSE
16,5,2015-05-29,7964,812,1,0,none,1,a,c,3270,0,0,0,0,0,None,0,2015,5,29,22,0,9.81,-1,FALSE
17,5,2015-05-29,7106,893,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,7.96,113,FALSE
18,5,2015-05-29,8983,934,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,9.62,59,FALSE
19,5,2015-05-29,8309,728,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,5,29,22,0,11.41,-1,FALSE
20,5,2015-05-29,7132,791,1,0,none,1,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,9.02,72,FALSE
21,5,2015-05-29,5004,454,1,0,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,11.02,187,FALSE
22,5,2015-05-29,4356,519,1,0,none,1,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,5,29,22,0,8.39,-1,FALSE
23,5,2015-05-29,5747,541,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,5,29,22,0,10.62,117,FALSE
24,5,2015-05-29,11538,947,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,12.18,182,FALSE
25,5,2015-05-29,13911,1724,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,5,29,22,0,8.07,145,FALSE
26,5,2015-05-29,7392,646,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,5,29,22,0,11.44,-1,FALSE
27,5,2015-05-29,10136,1128,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,8.99,124,FALSE
28,5,2015-05-29,5782,650,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,5,29,22,0,8.9,7,FALSE
29,5,2015-05-29,8633,702,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2015,5,29,22,0,12.3,-1,FALSE
30,5,2015-05-29,4039,589,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,5,29,22,0,6.86,15,FALSE
31,5,2015-05-29,6098,629,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,5,29,22,0,9.69,34,FALSE
32,5,2015-05-29,3935,477,1,0,none,1,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,29,22,0,8.25,-1,FALSE
33,5,2015-05-29,8973,824,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,5,29,22,0,10.89,24,FALSE
34,5,2015-05-29,8978,1045,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,5,29,22,0,8.59,68,FALSE
35,5,2015-05-29,12245,842,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,14.54,175,FALSE
36,5,2015-05-29,8966,1030,1,0,none,1,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,8.7,143,FALSE
37,5,2015-05-29,7944,898,1,0,none,0,c,a,4230,12,2014,0,0,0,None,1,2015,5,29,22,0,8.85,5,FALSE
38,5,2015-05-29,6958,560,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,5,29,22,0,12.43,97,FALSE
39,5,2015-05-29,6213,741,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,5,29,22,0,8.38,103,FALSE
40,5,2015-05-29,3470,494,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,29,22,0,7.02,-1,FALSE
41,5,2015-05-29,6661,455,1,0,none,1,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,5,29,22,0,14.64,-1,FALSE
42,5,2015-05-29,11130,1173,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,5,29,22,0,9.49,-1,FALSE
43,5,2015-05-29,7710,644,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,5,29,22,0,11.97,-1,FALSE
44,5,2015-05-29,5824,650,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,5,29,22,0,8.96,47,FALSE
45,5,2015-05-29,5799,421,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,5,29,22,0,13.77,15,FALSE
46,5,2015-05-29,4917,631,1,0,none,1,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,7.79,116,FALSE
47,5,2015-05-29,8591,1028,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,5,29,22,0,8.36,25,FALSE
48,5,2015-05-29,3528,402,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,5,29,22,0,8.78,36,FALSE
49,5,2015-05-29,7521,535,1,0,none,1,d,c,18010,9,2007,0,0,0,None,1,2015,5,29,22,0,14.06,92,FALSE
50,5,2015-05-29,4687,397,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,5,29,22,0,11.81,66,FALSE
1,6,2015-05-30,5592,580,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,5,30,22,1,9.64,80,FALSE
2,6,2015-05-30,3447,513,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,6.72,90,FALSE
3,6,2015-05-30,4542,458,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,9.92,101,FALSE
4,6,2015-05-30,12187,1590,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,5,30,22,1,7.66,68,FALSE
5,6,2015-05-30,2533,251,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,5,30,22,1,10.09,1,FALSE
6,6,2015-05-30,3756,394,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,5,30,22,1,9.53,17,FALSE
7,6,2015-05-30,6428,668,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,5,30,22,1,9.62,25,FALSE
8,6,2015-05-30,4692,475,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,5,30,22,1,9.88,7,FALSE
9,6,2015-05-30,7474,615,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,5,30,22,1,12.15,177,FALSE
10,6,2015-05-30,5419,578,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,5,30,22,1,9.38,68,FALSE
11,6,2015-05-30,6530,819,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,7.97,42,FALSE
12,6,2015-05-30,7010,763,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,5,30,22,1,9.19,-1,FALSE
13,6,2015-05-30,5518,395,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,30,22,1,13.97,-1,FALSE
14,6,2015-05-30,3672,420,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,8.74,14,FALSE
15,6,2015-05-30,7049,684,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,10.31,62,FALSE
16,6,2015-05-30,5597,535,1,0,none,0,a,c,3270,0,0,0,0,0,None,0,2015,5,30,22,1,10.46,-1,FALSE
17,6,2015-05-30,3461,403,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,8.59,113,FALSE
18,6,2015-05-30,6442,594,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,10.85,59,FALSE
19,6,2015-05-30,5413,468,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,5,30,22,1,11.57,-1,FALSE
20,6,2015-05-30,7484,616,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,12.15,72,FALSE
21,6,2015-05-30,5535,559,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,9.9,187,FALSE
22,6,2015-05-30,4063,410,1,0,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,5,30,22,1,9.91,-1,FALSE
23,6,2015-05-30,5813,488,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,5,30,22,1,11.91,117,FALSE
24,6,2015-05-30,8580,730,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,11.75,182,FALSE
25,6,2015-05-30,10986,1386,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,5,30,22,1,7.93,145,FALSE
26,6,2015-05-30,7083,616,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,5,30,22,1,11.5,-1,FALSE
27,6,2015-05-30,8112,908,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,8.93,124,FALSE
28,6,2015-05-30,2296,257,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,5,30,22,1,8.93,7,FALSE
29,6,2015-05-30,8507,743,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2015,5,30,22,1,11.45,-1,FALSE
30,6,2015-05-30,4659,661,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,5,30,22,1,7.05,15,FALSE
31,6,2015-05-30,6071,627,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,5,30,22,1,9.68,34,FALSE
32,6,2015-05-30,2680,285,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,30,22,1,9.4,-1,FALSE
33,6,2015-05-30,10012,919,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,5,30,22,1,10.89,24,FALSE
34,6,2015-05-30,9249,1091,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,5,30,22,1,8.48,68,FALSE
35,6,2015-05-30,10171,752,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,13.53,175,FALSE
36,6,2015-05-30,11170,1161,1,0,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,9.62,143,FALSE
37,6,2015-05-30,8785,1000,1,0,none,0,c,a,4230,12,2014,0,0,0,None,1,2015,5,30,22,1,8.79,5,FALSE
38,6,2015-05-30,7175,653,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,5,30,22,1,10.99,97,FALSE
39,6,2015-05-30,3403,445,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,5,30,22,1,7.65,103,FALSE
40,6,2015-05-30,4460,624,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,30,22,1,7.15,-1,FALSE
41,6,2015-05-30,7153,486,1,0,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,5,30,22,1,14.72,-1,FALSE
42,6,2015-05-30,8959,887,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,5,30,22,1,10.1,-1,FALSE
43,6,2015-05-30,4993,426,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,5,30,22,1,11.72,-1,FALSE
44,6,2015-05-30,3785,464,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,5,30,22,1,8.16,47,FALSE
45,6,2015-05-30,6462,480,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,5,30,22,1,13.46,15,FALSE
46,6,2015-05-30,6246,751,1,0,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,8.32,116,FALSE
47,6,2015-05-30,6781,816,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,5,30,22,1,8.31,25,FALSE
48,6,2015-05-30,2533,259,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,5,30,22,1,9.78,36,FALSE
49,6,2015-05-30,9351,631,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,5,30,22,1,14.82,92,FALSE
50,6,2015-05-30,5109,432,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,5,30,22,1,11.83,66,FALSE
1,1,2015-06-01,5774,607,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,6,1,23,0,9.51,81,FALSE
2,1,2015-06-01,6629,673,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,9.85,91,FALSE
3,1,2015-06-01,11594,1012,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,11.46,102,FALSE
4,1,2015-06-01,13727,1695,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2015,6,1,23,0,8.1,69,FALSE
5,1,2015-06-01,8396,778,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,6,1,23,0,10.79,2,FALSE
6,1,2015-06-01,7054,726,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,6,1,23,0,9.72,18,FALSE
7,1,2015-06-01,14160,1251,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,6,1,23,0,11.32,26,FALSE
8,1,2015-06-01,10971,1012,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,6,1,23,0,10.84,8,FALSE
9,1,2015-06-01,12227,884,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,6,1,23,0,13.83,178,TRUE
10,1,2015-06-01,7846,750,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,6,1,23,0,10.46,69,FALSE
11,1,2015-06-01,11358,1381,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,8.22,43,FALSE
12,1,2015-06-01,13117,1217,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,6,1,23,0,10.78,-1,FALSE
13,1,2015-06-01,7597,484,1,1,none,1,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,1,23,0,15.7,-1,FALSE
14,1,2015-06-01,8365,818,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,10.23,15,FALSE
15,1,2015-06-01,10767,884,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,12.18,63,FALSE
16,1,2015-06-01,11730,1032,1,1,none,1,a,c,3270,0,0,0,0,0,None,0,2015,6,1,23,0,11.37,-1,FALSE
17,1,2015-06-01,10027,1070,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,9.37,114,FALSE
18,1,2015-06-01,10373,952,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,10.9,60,FALSE
19,1,2015-06-01,9405,854,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,6,1,23,0,11.01,-1,FALSE
20,1,2015-06-01,11255,1043,1,1,none,1,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,10.79,73,FALSE
21,1,2015-06-01,8271,619,1,1,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,13.36,188,FALSE
22,1,2015-06-01,6808,609,1,1,none,1,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,6,1,23,0,11.18,-1,FALSE
23,1,2015-06-01,9231,665,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,6,1,23,0,13.88,118,TRUE
24,1,2015-06-01,16843,1222,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,13.78,183,TRUE
25,1,2015-06-01,16017,2043,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,1,23,0,7.84,146,FALSE
26,1,2015-06-01,11167,785,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2015,6,1,23,0,14.23,-1,FALSE
27,1,2015-06-01,17397,1551,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,11.22,125,FALSE
28,1,2015-06-01,6925,694,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,6,1,23,0,9.98,8,FALSE
29,1,2015-06-01,15316,1111,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,6,1,23,0,13.79,-1,TRUE
30,1,2015-06-01,6573,840,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,6,1,23,0,7.82,16,FALSE
31,1,2015-06-01,8084,675,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,6,1,23,0,11.98,35,FALSE
32,1,2015-06-01,6816,652,1,1,none,1,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,1,23,0,10.45,-1,FALSE
33,1,2015-06-01,11887,1066,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,6,1,23,0,11.15,25,FALSE
34,1,2015-06-01,11231,1203,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,6,1,23,0,9.34,69,FALSE
35,1,2015-06-01,20160,1150,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,17.53,176,TRUE
36,1,2015-06-01,11393,1257,1,1,none,1,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,9.06,144,FALSE
37,1,2015-06-01,10160,909,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2015,6,1,23,0,11.18,6,FALSE
38,1,2015-06-01,11242,819,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,6,1,23,0,13.73,98,TRUE
39,1,2015-06-01,8067,889,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,6,1,23,0,9.07,104,FALSE
40,1,2015-06-01,4772,623,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,1,23,0,7.66,-1,FALSE
41,1,2015-06-01,8516,563,1,1,none,1,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,6,1,23,0,15.13,-1,FALSE
42,1,2015-06-01,16835,1424,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,6,1,23,0,11.82,-1,FALSE
43,1,2015-06-01,11006,867,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,6,1,23,0,12.69,-1,FALSE
44,1,2015-06-01,7868,779,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2015,6,1,23,0,10.1,48,FALSE
45,1,2015-06-01,8022,528,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,6,1,23,0,15.19,16,FALSE
46,1,2015-06-01,8218,814,1,1,none,1,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,10.1,117,FALSE
47,1,2015-06-01,11169,1277,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,6,1,23,0,8.75,26,FALSE
48,1,2015-06-01,5568,524,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,6,1,23,0,10.63,37,FALSE
49,1,2015-06-01,10729,657,1,1,none,1,d,c,18010,9,2007,0,0,0,None,1,2015,6,1,23,0,16.33,93,FALSE
50,1,2015-06-01,7980,523,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,6,1,23,0,15.26,67,TRUE
1,2,2015-06-02,5450,590,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,6,2,23,0,9.24,81,FALSE
2,2,2015-06-02,7099,697,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,10.19,91,FALSE
3,2,2015-06-02,10455,978,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,10.69,102,FALSE
4,2,2015-06-02,11222,1438,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2015,6,2,23,0,7.8,69,FALSE
5,2,2015-06-02,6416,686,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,6,2,23,0,9.35,2,FALSE
6,2,2015-06-02,6887,693,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,6,2,23,0,9.94,18,FALSE
7,2,2015-06-02,12486,1197,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,6,2,23,0,10.43,26,FALSE
8,2,2015-06-02,8143,837,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,6,2,23,0,9.73,8,FALSE
9,2,2015-06-02,10248,763,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,6,2,23,0,13.43,178,FALSE
10,2,2015-06-02,7572,703,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,6,2,23,0,10.77,69,FALSE
11,2,2015-06-02,7922,1079,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,7.34,43,FALSE
12,2,2015-06-02,10130,1013,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,6,2,23,0,10,-1,FALSE
13,2,2015-06-02,5879,368,1,1,none,1,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,2,23,0,15.98,-1,FALSE
14,2,2015-06-02,7005,722,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,9.7,15,FALSE
15,2,2015-06-02,7769,675,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,11.51,63,FALSE
16,2,2015-06-02,10184,952,1,1,none,1,a,c,3270,0,0,0,0,0,None,0,2015,6,2,23,0,10.7,-1,FALSE
17,2,2015-06-02,9671,1032,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,9.37,114,FALSE
18,2,2015-06-02,8649,769,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,11.25,60,FALSE
19,2,2015-06-02,8063,749,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,6,2,23,0,10.77,-1,FALSE
20,2,2015-06-02,10534,1015,1,1,none,1,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,10.38,73,FALSE
21,2,2015-06-02,7815,571,1,1,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,13.69,188,FALSE
22,2,2015-06-02,5729,545,1,1,none,1,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,6,2,23,0,10.51,-1,FALSE
23,2,2015-06-02,7542,584,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,6,2,23,0,12.91,118,FALSE
24,2,2015-06-02,12809,1029,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,12.45,183,FALSE
25,2,2015-06-02,13582,1761,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,2,23,0,7.71,146,FALSE
26,2,2015-06-02,8588,627,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2015,6,2,23,0,13.7,-1,FALSE
27,2,2015-06-02,13872,1308,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,10.61,125,FALSE
28,2,2015-06-02,6552,657,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,6,2,23,0,9.97,8,FALSE
29,2,2015-06-02,10285,821,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,6,2,23,0,12.53,-1,FALSE
30,2,2015-06-02,6062,802,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,6,2,23,0,7.56,16,FALSE
31,2,2015-06-02,6289,548,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,6,2,23,0,11.48,35,FALSE
32,2,2015-06-02,5555,572,1,1,none,1,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,2,23,0,9.71,-1,FALSE
33,2,2015-06-02,10015,881,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,6,2,23,0,11.37,25,FALSE
34,2,2015-06-02,10628,1146,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,6,2,23,0,9.27,69,FALSE
35,2,2015-06-02,16324,982,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,16.62,176,FALSE
36,2,2015-06-02,10208,1165,1,1,none,1,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,8.76,144,FALSE
37,2,2015-06-02,7200,705,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2015,6,2,23,0,10.21,6,FALSE
38,2,2015-06-02,8979,678,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,6,2,23,0,13.24,98,FALSE
39,2,2015-06-02,6190,716,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,6,2,23,0,8.65,104,FALSE
40,2,2015-06-02,4239,561,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,2,23,0,7.56,-1,FALSE
41,2,2015-06-02,5921,421,1,1,none,1,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,6,2,23,0,14.06,-1,FALSE
