store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
12,2,2014-10-14,5732,802,1,0,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,10,14,42,0,7.15,-1,FALSE
27,3,2015-06-03,12935,1257,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,6,3,23,0,10.29,125,FALSE
29,3,2014-12-03,8698,680,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2014,12,3,49,0,12.79,-1,FALSE
18,4,2015-04-23,5171,619,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,4,23,17,0,8.35,58,FALSE
50,5,2015-01-30,5587,452,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,1,30,5,0,12.36,62,FALSE
3,1,2015-02-09,5027,643,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,9,7,0,7.82,98,FALSE
12,6,2015-07-18,7213,860,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,7,18,29,1,8.39,-1,FALSE
43,5,2014-08-08,6694,613,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,8,32,0,10.92,-1,FALSE
16,3,2015-06-10,7630,869,1,0,none,0,a,c,3270,0,0,0,0,0,None,0,2015,6,10,24,0,8.78,-1,FALSE
46,2,2015-07-21,3459,513,1,0,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,7,21,30,0,6.74,118,FALSE
28,5,2015-05-22,4707,533,1,1,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,5,22,21,0,8.83,7,FALSE
27,6,2014-09-06,6442,771,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,6,36,1,8.36,116,FALSE
11,6,2015-01-10,4056,554,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,1,10,2,1,7.32,38,FALSE
41,1,2015-01-12,7345,503,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,1,12,3,0,14.6,-1,FALSE
26,6,2015-02-07,5635,500,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,2,7,6,1,11.27,-1,FALSE
48,3,2015-03-11,3282,360,1,0,none,1,a,a,1060,5,2012,0,0,0,None,1,2015,3,11,11,0,9.12,34,FALSE
17,4,2014-10-16,5003,734,1,0,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,10,16,42,0,6.82,106,FALSE
9,3,2015-07-08,5621,508,1,0,none,1,a,c,2030,8,2000,0,0,0,None,1,2015,7,8,28,0,11.06,179,FALSE
37,3,2014-08-13,5096,618,1,0,none,1,c,a,4230,12,2014,0,0,0,None,1,2014,8,13,33,0,8.25,0,FALSE
1,2,2015-05-12,3547,438,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,5,12,20,0,8.1,80,FALSE
49,6,2015-07-18,8158,598,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,7,18,29,1,13.64,94,FALSE
13,4,2015-06-25,5830,274,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,25,26,0,21.28,-1,FALSE
35,5,2014-10-17,7203,640,1,0,none,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,10,17,42,0,11.25,168,FALSE
41,1,2015-03-02,8321,546,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,3,2,10,0,15.24,-1,FALSE
43,4,2015-05-21,7075,625,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,5,21,21,0,11.32,-1,FALSE
36,6,2015-02-21,7978,962,1,0,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,21,8,1,8.29,140,FALSE
3,1,2015-01-12,8209,814,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,12,3,0,10.08,97,FALSE
3,6,2015-03-28,4247,464,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,3,28,13,1,9.15,99,FALSE
50,3,2015-07-08,4162,337,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,7,8,28,0,12.35,68,FALSE
12,1,2015-04-27,11491,1149,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,4,27,18,0,10,-1,FALSE
16,6,2015-02-07,6292,584,1,0,none,0,a,c,3270,0,0,0,0,0,None,0,2015,2,7,6,1,10.77,-1,FALSE
30,3,2014-10-01,5620,773,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,10,1,40,0,7.27,8,FALSE
11,2,2014-08-05,9243,1258,1,1,none,1,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,5,32,0,7.35,33,FALSE
28,3,2014-12-31,1713,214,1,0,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,12,31,1,0,8,2,FALSE
20,6,2015-01-31,5355,517,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,1,31,5,1,10.36,68,FALSE
36,5,2015-01-09,9628,1054,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,1,9,2,0,9.13,139,FALSE
6,6,2015-07-25,2892,306,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,7,25,30,1,9.45,19,FALSE
3,4,2015-01-29,7485,738,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,29,5,0,10.14,97,FALSE
31,2,2015-02-24,3917,437,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,2,24,9,0,8.96,31,FALSE
22,3,2015-07-22,4058,436,1,0,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,7,22,30,0,9.31,-1,FALSE
16,4,2014-08-21,7427,802,1,1,none,1,a,c,3270,0,0,0,0,0,None,0,2014,8,21,34,0,9.26,-1,FALSE
46,6,2015-01-03,4758,625,1,0,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,3,1,1,7.61,112,FALSE
9,6,2015-07-04,6223,538,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,7,4,27,1,11.57,179,FALSE
29,6,2015-01-24,6461,546,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2015,1,24,4,1,11.83,-1,FALSE
35,4,2015-01-29,9823,715,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,1,29,5,0,13.74,171,FALSE
19,5,2014-12-19,8942,760,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,12,19,51,0,11.77,-1,FALSE
4,6,2015-01-03,9751,1454,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,1,3,1,1,6.71,64,FALSE
45,3,2015-04-22,3792,311,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,4,22,17,0,12.19,14,FALSE
30,5,2014-11-28,5903,780,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,11,28,48,0,7.57,9,FALSE
23,5,2015-01-09,6159,514,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,1,9,2,0,11.98,113,FALSE
33,1,2015-03-02,11515,1039,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,3,2,10,0,11.08,22,FALSE
48,1,2015-03-23,3704,405,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,3,23,13,0,9.15,34,FALSE
6,6,2014-12-27,3990,432,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2014,12,27,52,1,9.24,12,FALSE
40,5,2015-07-03,4038,516,1,1,none,1,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,7,3,27,0,7.83,-1,FALSE
2,5,2014-11-07,5445,590,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,11,7,45,0,9.23,84,FALSE
24,5,2014-08-22,10093,926,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,22,34,0,10.9,173,FALSE
13,4,2015-03-05,5480,386,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,3,5,10,0,14.2,-1,FALSE
2,3,2015-05-20,6696,794,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,5,20,21,0,8.43,90,FALSE
19,1,2015-04-20,5628,643,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,4,20,17,0,8.75,-1,FALSE
3,1,2014-08-11,6114,757,1,0,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,8.08,92,FALSE
37,3,2015-01-14,6649,670,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2015,1,14,3,0,9.92,1,FALSE
33,6,2015-01-10,8073,864,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2015,1,10,2,1,9.34,20,FALSE
2,1,2015-01-05,7308,755,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,1,5,2,0,9.68,86,FALSE
31,2,2014-09-02,6451,592,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,9,2,36,0,10.9,26,FALSE
12,4,2015-04-16,8602,937,1,1,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,4,16,16,0,9.18,-1,FALSE
3,2,2015-07-28,8864,818,1,1,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,7,28,31,0,10.84,103,FALSE
33,3,2014-11-05,10205,942,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,11,5,45,0,10.83,18,FALSE
19,5,2014-08-29,8194,737,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,8,29,35,0,11.12,-1,FALSE
5,6,2015-03-07,1689,191,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,3,7,10,1,8.84,0,FALSE
1,1,2015-02-16,4303,478,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,2,16,8,0,9,77,FALSE
14,5,2015-04-24,4848,625,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,4,24,17,0,7.76,13,FALSE
3,4,2014-08-21,6933,768,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,21,34,0,9.03,92,FALSE
3,5,2014-12-19,9598,957,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,12,19,51,0,10.03,96,FALSE
16,3,2015-02-04,8779,890,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2015,2,4,6,0,9.86,-1,FALSE
17,5,2015-01-23,4677,653,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,1,23,4,0,7.16,109,FALSE
9,6,2015-05-23,6449,569,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,5,23,21,1,11.33,177,FALSE
28,3,2014-09-24,4028,504,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,24,39,0,7.99,0,FALSE
15,5,2015-07-10,6323,656,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,7,10,28,0,9.64,64,FALSE
49,4,2014-11-20,5548,461,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,11,20,47,0,12.03,86,FALSE
39,3,2014-11-26,5051,665,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,11,26,48,0,7.6,97,FALSE
25,5,2015-06-12,9065,1335,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,12,24,0,6.79,146,FALSE
12,2,2014-09-23,5421,783,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,9,23,39,0,6.92,-1,FALSE
49,1,2015-01-26,8206,597,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,1,26,5,0,13.75,88,FALSE
34,6,2014-12-13,8926,1063,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,12,13,50,1,8.4,63,FALSE
43,1,2014-08-11,6774,603,1,0,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,11,33,0,11.23,-1,FALSE
18,4,2014-09-04,6615,759,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,4,36,0,8.72,51,FALSE
24,2,2015-07-07,7651,694,1,0,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,7,7,28,0,11.02,184,FALSE
2,5,2014-12-19,7574,718,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,12,19,51,0,10.55,85,FALSE
37,3,2014-12-24,3833,408,1,0,none,1,c,a,4230,12,2014,0,0,0,None,1,2014,12,24,52,0,9.39,0,FALSE
11,2,2014-12-30,10609,1370,1,0,none,1,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,12,30,1,0,7.74,37,FALSE
49,3,2015-01-14,6547,515,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,1,14,3,0,12.71,88,FALSE
9,2,2015-07-07,6940,588,1,0,none,1,a,c,2030,8,2000,0,0,0,None,1,2015,7,7,28,0,11.8,179,FALSE
44,6,2015-05-09,4002,437,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,5,9,19,1,9.16,47,FALSE
46,4,2015-05-21,6407,719,1,1,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,21,21,0,8.91,116,FALSE
11,6,2015-01-31,7626,914,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,1,31,5,1,8.34,38,FALSE
24,6,2014-08-30,7345,700,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,30,35,1,10.49,173,FALSE
15,4,2014-12-11,5870,545,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,12,11,50,0,10.77,57,FALSE
6,5,2015-07-10,4530,576,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,7,10,28,0,7.86,19,FALSE
49,6,2014-08-16,6830,527,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,8,16,33,1,12.96,83,FALSE
44,5,2015-02-13,4979,638,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,2,13,7,0,7.8,44,FALSE
5,2,2014-09-30,6633,676,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,9,30,40,0,9.81,0,FALSE
44,1,2015-03-30,9479,858,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2015,3,30,14,0,11.05,45,FALSE
35,1,2014-09-08,8266,721,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,8,37,0,11.46,167,FALSE
6,6,2015-01-31,3352,379,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,1,31,5,1,8.84,13,FALSE
31,1,2015-06-15,8014,683,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,6,15,25,0,11.73,35,FALSE
7,2,2015-03-10,8002,891,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,3,10,11,0,8.98,23,FALSE
8,3,2015-05-27,5573,696,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,5,27,22,0,8.01,7,FALSE
3,2,2015-05-05,8719,818,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,5,19,0,10.66,101,FALSE
28,6,2015-05-23,2127,280,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,5,23,21,1,7.6,7,FALSE
10,3,2014-12-10,5268,581,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,12,10,50,0,9.07,63,FALSE
43,3,2015-04-29,7869,673,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,4,29,18,0,11.69,-1,FALSE
28,3,2015-05-06,5301,550,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,5,6,19,0,9.64,7,FALSE
3,1,2015-01-05,10684,946,1,1,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,5,2,0,11.29,97,FALSE
42,1,2014-10-27,8537,1071,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,10,27,44,0,7.97,-1,FALSE
39,4,2015-01-15,4719,594,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,1,15,3,0,7.94,99,FALSE
47,5,2015-06-12,6064,808,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,6,12,24,0,7.5,26,FALSE
4,5,2015-06-12,7889,1090,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,6,12,24,0,7.24,69,FALSE
42,3,2015-01-07,12823,1298,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,1,7,2,0,9.88,-1,FALSE
5,3,2015-01-14,5219,595,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,1,14,3,0,8.77,0,FALSE
24,5,2014-08-01,11883,987,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,1,31,0,12.04,173,FALSE
27,6,2015-06-13,7239,836,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,6,13,24,1,8.66,125,FALSE
15,2,2015-03-10,5393,573,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,3,10,11,0,9.41,60,FALSE
11,6,2015-07-25,4712,642,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,7,25,30,1,7.34,44,FALSE
27,1,2015-07-13,12121,1134,1,1,none,1,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,7,13,29,0,10.69,126,FALSE
13,5,2015-05-15,4898,389,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,15,20,0,12.59,-1,FALSE
40,2,2015-05-05,5784,683,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,5,19,0,8.47,-1,FALSE
10,3,2015-05-27,6046,629,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,5,27,22,0,9.61,68,FALSE
21,5,2015-06-19,7499,584,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,6,19,25,0,12.84,188,FALSE
23,1,2014-08-04,8259,636,1,1,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,8,4,32,0,12.99,108,FALSE
26,5,2014-08-29,6823,611,1,0,none,1,d,a,2300,0,0,0,0,0,None,0,2014,8,29,35,0,11.17,-1,FALSE
35,2,2015-06-02,16324,982,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,6,2,23,0,16.62,176,FALSE
10,1,2015-05-04,8145,771,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,5,4,19,0,10.56,68,FALSE
26,4,2015-01-15,7995,630,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2015,1,15,3,0,12.69,-1,FALSE
20,3,2015-04-15,9505,977,1,1,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,4,15,16,0,9.73,71,FALSE
5,4,2014-10-30,5141,633,1,0,none,1,a,a,29910,4,2015,0,0,0,None,1,2014,10,30,44,0,8.12,0,FALSE
27,2,2014-09-23,7396,974,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,23,39,0,7.59,116,FALSE
13,1,2015-07-13,7525,476,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,7,13,29,0,15.81,-1,FALSE
10,4,2014-08-28,4043,443,1,0,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,28,35,0,9.13,59,FALSE
7,2,2015-07-21,9169,1118,1,0,none,1,a,c,24000,4,2013,0,0,0,None,1,2015,7,21,30,0,8.2,27,FALSE
42,1,2014-09-15,13840,1353,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,15,38,0,10.23,-1,FALSE
11,6,2015-07-04,5372,812,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,7,4,27,1,6.62,44,FALSE
45,1,2015-05-04,7156,467,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,5,4,19,0,15.32,15,FALSE
47,5,2015-06-26,6242,793,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,6,26,26,0,7.87,26,FALSE
34,1,2014-09-08,7061,981,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,9,8,37,0,7.2,60,FALSE
14,1,2015-06-08,6111,723,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,6,8,24,0,8.45,15,FALSE
3,3,2014-12-10,5256,635,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,12,10,50,0,8.28,96,FALSE
40,1,2015-02-02,4725,577,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,2,2,6,0,8.19,-1,FALSE
39,4,2015-03-26,3183,486,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,3,26,13,0,6.55,101,FALSE
30,3,2015-06-17,4213,617,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,6,17,25,0,6.83,16,FALSE
50,1,2014-12-08,3600,334,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,12,8,50,0,10.78,61,FALSE
45,5,2014-08-29,4412,373,1,0,none,1,d,a,9710,2,2014,0,0,0,None,1,2014,8,29,35,0,11.83,6,FALSE
44,3,2014-08-27,5177,679,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2014,8,27,35,0,7.62,38,FALSE
26,4,2014-10-02,9221,775,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2014,10,2,40,0,11.9,-1,FALSE
26,1,2015-04-20,4312,406,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,4,20,17,0,10.62,-1,FALSE
2,4,2015-04-09,3793,501,1,0,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,4,9,15,0,7.57,89,FALSE
29,1,2014-08-04,11503,926,1,1,none,1,d,c,2170,0,0,0,0,0,None,0,2014,8,4,32,0,12.42,-1,FALSE
6,6,2015-02-07,3320,373,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,2,7,6,1,8.9,14,FALSE
24,1,2015-06-22,7579,683,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,6,22,26,0,11.1,183,FALSE
49,4,2014-10-23,5842,496,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,10,23,43,0,11.78,85,FALSE
18,6,2014-09-20,3978,476,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,20,38,1,8.36,51,FALSE
11,4,2015-03-12,6538,1020,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,3,12,11,0,6.41,40,FALSE
41,2,2015-02-03,6526,457,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,2,3,6,0,14.28,-1,FALSE
13,1,2015-04-20,3534,311,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,4,20,17,0,11.36,-1,FALSE
19,6,2015-01-24,2350,283,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,1,24,4,1,8.3,-1,FALSE
12,2,2014-10-28,6506,826,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,10,28,44,0,7.88,-1,FALSE
19,2,2015-01-13,7437,650,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,1,13,3,0,11.44,-1,FALSE
22,4,2015-02-26,3702,480,1,0,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,2,26,9,0,7.71,-1,FALSE
4,1,2015-05-18,11421,1474,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2015,5,18,21,0,7.75,68,FALSE
19,2,2015-03-17,8341,786,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,3,17,12,0,10.61,-1,FALSE
43,1,2014-08-18,10177,833,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,18,34,0,12.22,-1,FALSE
7,5,2015-02-13,8623,1013,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,2,13,7,0,8.51,22,FALSE
25,5,2014-12-05,13342,1733,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2014,12,5,49,0,7.7,140,FALSE
15,3,2015-06-24,5339,560,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,24,26,0,9.53,63,FALSE
27,4,2015-02-05,11066,1147,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,2,5,6,0,9.65,121,FALSE
1,2,2015-07-21,3558,469,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,7,21,30,0,7.59,82,FALSE
18,2,2014-09-16,7525,764,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,9.85,51,FALSE
19,6,2015-07-04,4013,371,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2015,7,4,27,1,10.82,-1,FALSE
27,6,2015-02-21,6658,807,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,2,21,8,1,8.25,121,FALSE
38,6,2014-10-25,5324,532,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,10,25,43,1,10.01,90,FALSE
